,tic,ra,dec,teff,plx,rstar,mstar,tmag,age,assoc,ref,rms
20579,50656518,82.40433,-0.28883,7411.29,0.784098,3.06916,1.69,11.6401,,OSFC,roquette25,0.002883444127424681
20580,50656707,82.40642,-0.02128,9066.0,6.56698,2.52286,2.292,6.82997,,OSFC,roquette25,0.0008235703132965233
20581,264740542,82.40787,1.75828,5374.0,0.873679,5.71295,,11.1209,,OSFC,roquette25,0.0005916969643829373
20582,284996562,82.40937,11.58158,4866.98,0.450388,8.01507,,12.6299,,OSFC,roquette25,0.0012613270774543273
20583,302537772,82.41396,11.95117,4434.69,0.0988138,33.3394,,13.1639,,OSFC,roquette25,0.0024339112855217143
20584,264740887,82.41904,1.32606,4884.65,0.36833,10.4371,,11.936,,OSFC,roquette25,0.0007440055163573933
20585,264740318,82.42271,2.06778,7404.0,1.85488,1.91194,1.69,10.7276,,OSFC,roquette25,0.00044674581571993444
20586,264739954,82.42337,2.56433,7639.92,1.27881,4.3369,1.78,9.9268,,OSFC,roquette25,
20587,264741331,82.42654,0.72731,3893.66,7.8331,0.794265,0.603,12.3364,,OSFC,roquette25,0.0009317687398868735
20588,50624216,82.42658,-2.88989,5356.0,1.64235,2.33204,0.93,12.1087,,OSFC,roquette25,0.0007235160760147435
20589,50656482,82.43187,-0.34275,4818.94,0.880669,5.3777,,11.8311,,OSFC,roquette25,0.0006284343616062837
20590,264739134,82.43312,3.59156,5993.63,1.39745,3.39956,1.1,10.9212,,OSFC,roquette25,0.0004154818154014639
20591,302538491,82.43583,12.67519,6275.0,0.639497,7.05281,,12.5445,,OSFC,roquette25,0.001354627557909882
20592,50655978,82.43933,-0.98461,5771.0,2.30371,2.18546,1.03,11.3009,,OSFC,roquette25,0.0005438650521256277
20593,284997231,82.44137,10.95225,4774.31,0.420408,8.6853,,12.5079,,OSFC,roquette25,0.0012066559202696114
20594,302538083,82.44337,12.21175,5222.39,1.07477,3.0419,,12.6238,,OSFC,roquette25,0.0014523778364242124
20595,302538146,82.44787,12.27067,13959.2,3.40305,,,7.12414,,OSFC,roquette25,0.0005280287939499195
20596,264740845,82.45033,1.38669,4913.0,0.788881,5.05275,,11.9785,,OSFC,roquette25,0.0007148936116463389
20597,302538804,82.45133,13.02106,5706.13,2.17033,1.5428,1.02,12.7757,,OSFC,roquette25,0.0015348940468898342
20598,50657577,82.45287,-0.95833,9171.0,2.58471,1.80995,2.32,10.0721,,OSFC,roquette25,0.00024047613861474804
20599,50658373,82.45471,-2.09656,4780.97,0.404705,8.78246,,12.9126,,OSFC,roquette25,0.0014554582099973734
20600,284997572,82.46329,10.63219,4798.85,0.415658,9.3277,,12.3272,,OSFC,roquette25,0.0009892962657215981
20601,264742661,82.46392,1.26611,4715.0,0.15236,13.9557,,13.0369,,OSFC,roquette25,0.002673882534071914
20602,264744396,82.46587,3.46128,6130.66,3.52344,1.88695,1.16,10.0145,,OSFC,roquette25,0.0002468229757561502
20603,264744752,82.46758,3.93383,6741.0,1.56782,2.23555,1.44,11.0639,,OSFC,roquette25,
20604,264744175,82.47592,3.16075,5034.34,0.545962,6.9723,,11.9891,,OSFC,roquette25,
20605,284996447,82.482,11.69361,4658.0,0.494861,8.42377,,12.45,,OSFC,roquette25,0.0011793782609933329
20606,264743366,82.48304,2.20942,7835.0,2.47851,1.76688,1.86,10.1188,,OSFC,roquette25,
20607,264743119,82.48325,1.87686,5901.0,1.70102,1.82866,1.07,11.7951,,OSFC,roquette25,0.0006326213708824496
20608,50659885,82.48362,-4.48678,5065.47,1.12048,3.50296,,12.4895,,OSFC,roquette25,0.005014159073936514
20609,264743781,82.48617,2.68558,6277.95,1.78307,2.2998,1.23,11.1209,,OSFC,roquette25,
20610,284997274,82.48679,10.91456,4783.35,0.485694,7.28207,,12.6158,,OSFC,roquette25,0.001815028176390468
20611,50657938,82.4895,-1.46967,8177.0,1.14012,4.08462,2.0,10.2991,,OSFC,roquette25,0.00028322844619177445
20612,264744192,82.49187,3.17825,5411.31,0.987795,2.30981,0.94,12.8103,,OSFC,roquette25,
20613,264744743,82.49342,3.92119,6063.99,0.828884,2.44208,1.13,12.6252,,OSFC,roquette25,
20614,264741942,82.49429,0.29742,5005.0,0.878699,6.57852,,11.1661,,OSFC,roquette25,0.0004877942210955444
20615,284997850,82.495,10.37494,5017.99,0.418928,9.1303,,12.2417,,OSFC,roquette25,0.0009955505151602873
20616,264743398,82.49796,2.24747,6133.0,,1.29123,,10.1358,,OSFC,roquette25,
20617,264743508,82.50154,2.3705,11339.0,2.37434,1.78951,2.98,9.4402,,OSFC,roquette25,
20618,50657662,82.50171,-1.07061,5865.08,,1.09407,,12.3305,,OSFC,roquette25,0.001002149794732815
20619,264744684,82.51004,3.83786,5067.23,0.73259,7.46536,,11.1711,,OSFC,roquette25,
20620,264744938,82.51067,4.19139,4652.64,0.510055,15.0442,,10.799,,OSFC,roquette25,
20621,34398140,82.5125,-6.54553,,,,,13.7111,,OSFC,roquette25,
20622,302617367,82.51542,13.05183,5933.88,1.90308,0.932463,1.08,12.845,,OSFC,roquette25,0.0015336179625756452
20623,50658155,82.51829,-1.74956,,1.82,,,7.76,,OSFC,roquette25,9.856404135075159e-05
20624,264744563,82.51846,3.68219,4445.56,0.912889,10.281,,10.7538,,OSFC,roquette25,
20625,264742608,82.51917,1.20319,4658.0,0.239089,14.5068,,12.2686,,OSFC,roquette25,0.0008057308572341493
20626,264744464,82.524,3.53983,10820.0,2.71419,1.7724,2.81,9.2381,,OSFC,roquette25,0.00016914614711337206
20627,264742440,82.52554,1.00575,4527.0,2.79798,1.06839,0.71,13.0224,,OSFC,roquette25,0.0017200466638542244
20628,302617554,82.52596,12.85139,6222.07,1.50936,1.8478,1.2,13.3276,,OSFC,roquette25,0.002413689229651614
20629,264744659,82.53154,3.80808,5078.34,0.70989,6.77576,,11.3891,,OSFC,roquette25,
20630,264742113,82.53437,0.54133,4377.0,0.0732063,16.0656,,13.5835,,OSFC,roquette25,0.0032271828867569408
20631,264742337,82.53442,0.86331,5953.0,0.719404,5.07246,,11.4407,,OSFC,roquette25,0.0006167477161821838
20632,264743075,82.53467,1.81358,,1.5812,,,13.3015,,OSFC,roquette25,0.050565623518533664
20633,50657301,82.53696,-0.60011,4900.0,0.284044,11.649,,12.6407,,OSFC,roquette25,0.001246487509939942
20634,264742807,82.53996,1.46928,5064.0,1.5001,2.27537,,12.2368,,OSFC,roquette25,0.000906970163552373
20635,264742646,82.54187,1.24586,4995.0,0.893844,3.2944,,12.6126,,OSFC,roquette25,0.0036098080261941223
20636,200511740,82.54225,11.34275,4763.15,0.292809,12.6201,,12.338,,OSFC,roquette25,0.0012745182459536486
20637,50659889,82.54404,-4.49014,5118.38,0.374255,9.71084,,12.4396,,OSFC,roquette25,0.0012300504995488293
20638,200478895,82.545,10.96575,4698.1,0.396306,7.50386,,13.0239,,OSFC,roquette25,0.0018421079330693813
20639,50658104,82.5465,-1.68536,8068.0,2.69359,1.5839,1.96,10.3295,,OSFC,roquette25,0.00028007490872533625
20640,200478338,82.547,10.29647,5011.73,0.330595,9.87144,,12.5412,,OSFC,roquette25,0.0010995009377327836
20641,302672208,82.54817,11.88817,4390.0,0.414017,11.0219,,12.6229,,OSFC,roquette25,0.001373693176463936
20642,264741888,82.54896,0.22447,5411.0,2.5692,1.13288,0.94,12.3355,,OSFC,roquette25,0.0009170175813415227
20643,264742177,82.5495,0.63511,6205.0,3.12271,1.33337,1.19,10.9695,,OSFC,roquette25,0.0003916034980636779
20644,50656935,82.55258,-0.13289,,,,,12.0498,,OSFC,roquette25,0.0008670007429797261
20645,200511972,82.55283,11.60231,4679.0,0.313159,11.3291,,12.6763,,OSFC,roquette25,0.0014934143747263179
20646,264742097,82.55387,0.51653,4442.0,0.587782,14.0797,,10.8628,,OSFC,roquette25,0.000482407299969706
20647,264742234,82.55487,0.72025,4837.0,0.522518,7.83149,,12.0007,,OSFC,roquette25,0.0007339899274808048
20648,50657693,82.55687,-1.13314,6461.89,2.68578,1.71372,1.31,11.0372,,OSFC,roquette25,0.0003937875351600617
20649,50658045,82.55704,-1.61294,5152.48,0.90177,3.93628,,12.3282,,OSFC,roquette25,0.0008527283132944707
20650,264742213,82.559,0.68614,5274.0,,0.710045,,11.811,,OSFC,roquette25,0.000711283865626744
20651,264743105,82.56062,1.86667,6066.0,1.50352,1.66944,1.13,12.1805,,OSFC,roquette25,0.0007740567614788335
20652,264742395,82.56392,0.95392,6621.42,2.57469,1.48824,1.39,10.9749,,OSFC,roquette25,0.0004537219514061386
20653,200512054,82.56862,11.68628,,,,,13.7184,,OSFC,roquette25,
20654,264744103,82.569,3.05931,4716.78,0.437862,10.0418,,11.9407,,OSFC,roquette25,
20655,264741954,82.57046,0.31039,7238.77,1.17144,2.69123,1.63,11.0741,,OSFC,roquette25,0.0009758337869757855
20656,138828088,82.57212,1.98919,4732.44,0.437224,6.17469,,12.9615,,OSFC,roquette25,
20657,200478948,82.57317,11.02147,4072.99,0.593586,53.5937,,8.6673,,OSFC,roquette25,0.00018490463817896763
20658,200511971,82.57408,11.60186,5013.2,0.472463,8.19377,,12.1645,,OSFC,roquette25,0.001001225468664213
20659,138827843,82.5745,1.67961,4999.0,0.26798,13.5446,,11.883,,OSFC,roquette25,0.0007043673933961742
20660,200511511,82.57921,11.07183,4971.08,1.37879,2.9465,,12.13,,OSFC,roquette25,0.0008441312836029308
20661,200478498,82.58179,10.48225,4865.2,0.349448,9.40027,,12.5854,,OSFC,roquette25,0.0012060531832258636
20662,138829047,82.58304,3.25625,8878.0,2.39399,2.471,2.24,9.2451,,OSFC,roquette25,
20663,50720302,82.58625,-0.81908,4870.52,0.964004,4.07341,,12.5431,,OSFC,roquette25,0.0012092428829679758
20664,138828933,82.58637,3.10064,6671.0,0.744847,2.56532,1.41,12.4243,,OSFC,roquette25,
20665,138827470,82.58737,1.11028,4796.46,0.708729,5.99957,,12.0056,,OSFC,roquette25,0.0006908784205938989
20666,200478847,82.58742,10.903,4931.85,0.869755,5.07601,,11.9924,,OSFC,roquette25,0.0009156858913790533
20667,138828936,82.58746,3.10511,6000.89,4.61012,1.44984,1.107,10.0795,,OSFC,roquette25,
20668,138852725,82.58954,4.15164,7471.66,1.51472,2.02475,1.72,11.0365,,OSFC,roquette25,
20669,200512080,82.59933,11.72039,4643.1,0.347835,10.9644,,12.5966,,OSFC,roquette25,0.0016478876759454947
20670,138852711,82.59954,4.12128,5186.0,0.168574,10.9078,,12.943,,OSFC,roquette25,
20671,138827003,82.60237,0.42197,4758.0,0.382214,8.30332,,12.5358,,OSFC,roquette25,0.0010163079323888269
20672,50661732,82.60275,-4.39136,4476.0,1.40454,3.25176,,13.254,,OSFC,roquette25,0.0017609114247131574
20673,34470965,82.60279,-6.24642,4665.0,0.554187,11.2925,,11.2797,,OSFC,roquette25,0.0005290525501829013
20674,200478885,82.60329,10.95319,4767.9,0.630519,6.38556,,12.3023,,OSFC,roquette25,0.0010766777714387582
20675,138828059,82.606,1.94836,5072.98,0.77095,4.56555,,12.1312,,OSFC,roquette25,
20676,34471074,82.60779,-6.05008,6218.01,1.08297,2.69557,1.2,11.7196,,OSFC,roquette25,0.0006193250455373278
20677,138826830,82.60875,0.14594,5102.0,1.44184,2.30591,,12.3169,,OSFC,roquette25,0.0008622994014251956
20678,138827411,82.61058,1.01606,,,,,14.6405,,OSFC,roquette25,
20679,50663427,82.6115,-1.68897,4924.84,0.635618,5.71882,,12.3777,,OSFC,roquette25,0.0010743035053131789
20680,50663097,82.613,-2.173,4981.69,1.09684,3.31544,,12.7454,,OSFC,roquette25,0.001233415283296152
20681,302673397,82.61421,13.12861,5097.2,0.334436,10.722,,12.8816,,OSFC,roquette25,0.0016172183417856312
20682,138828522,82.61442,2.54347,4575.88,0.104522,18.2597,,13.1137,,OSFC,roquette25,
20683,200511937,82.61587,11.56025,4735.0,0.14422,21.8649,,12.682,,OSFC,roquette25,0.0013811749426460157
20684,200511575,82.61675,11.1475,4946.71,0.299285,8.85088,,12.8825,,OSFC,roquette25,0.0015372376112030017
20685,50663504,82.62067,-1.58081,5006.25,0.62476,5.98066,,12.1837,,OSFC,roquette25,0.000755761969080393
20686,50661000,82.62225,-5.61086,4936.0,0.488324,10.5749,,11.5322,,OSFC,roquette25,0.0006018333958510147
20687,138828684,82.62467,2.75675,5851.72,2.95653,2.70161,1.06,9.8183,,OSFC,roquette25,
20688,138828289,82.62675,2.24028,5154.48,1.74967,3.30228,,11.0246,,OSFC,roquette25,
20689,302672496,82.62775,12.21664,4699.99,0.411484,9.74572,,12.346,,OSFC,roquette25,0.00110893593678274
20690,50720483,82.62787,-0.56589,5080.96,0.296919,12.1729,,12.0555,,OSFC,roquette25,0.0007780188339237548
20691,138827642,82.62887,1.37697,4979.0,0.671701,5.7013,,12.0342,,OSFC,roquette25,0.000759543930947959
20692,138827150,82.62983,0.66619,4857.0,0.450509,9.83693,,11.7757,,OSFC,roquette25,0.001075357308159136
20693,138829670,82.63671,4.08158,6633.76,2.8736,1.65919,1.39,10.4778,,OSFC,roquette25,
20694,138828783,82.63692,2.90372,4957.12,0.525447,11.849,,11.0249,,OSFC,roquette25,
20695,50662951,82.64108,-2.36756,5510.0,1.33642,2.65543,0.97,12.2582,,OSFC,roquette25,0.0008963495147495254
20696,50720475,82.64533,-0.57528,5041.72,0.316408,9.02633,,12.6156,,OSFC,roquette25,0.0015663383030656286
20697,50663158,82.64708,-2.07933,5767.0,4.4304,1.73049,1.033,9.89458,,OSFC,roquette25,0.00022051413134105413
20698,138829652,82.65725,4.05861,6320.29,1.53124,1.42791,1.25,12.3448,,OSFC,roquette25,
20699,50663456,82.65925,-1.65081,6946.53,1.94979,2.47331,1.52,10.4507,,OSFC,roquette25,0.0003322066553915204
20700,138827773,82.66062,1.56603,6450.52,1.99024,1.69211,1.31,11.3393,,OSFC,roquette25,0.0006395518720141158
20701,138826844,82.66558,0.18306,5842.47,0.993557,3.017,1.05,11.9958,,OSFC,roquette25,0.0007337692966020992
20702,302672324,82.67037,12.03281,9346.0,1.79628,1.95423,2.373,10.4832,,OSFC,roquette25,0.00033538337492394765
20703,138828618,82.67042,2.67919,6008.28,2.28229,1.62738,1.11,11.3743,,OSFC,roquette25,
20704,284156727,82.67492,11.84011,4745.6,0.330222,10.2141,,12.8297,,OSFC,roquette25,0.001592475686058581
20705,138852837,82.67604,4.27644,5034.04,-0.280674,,,13.7897,,OSFC,roquette25,0.003448473435657476
20706,138852786,82.67854,4.21386,6752.29,2.57884,1.75885,1.44,10.5399,,OSFC,roquette25,
20707,50720634,82.68108,-0.35258,4741.88,0.322575,10.743,,12.5484,,OSFC,roquette25,0.010918241232855536
20708,50662952,82.68279,-2.36519,6137.84,1.19907,2.99316,1.16,11.7593,,OSFC,roquette25,0.001778773080584814
20709,50662975,82.68421,-2.33014,6342.65,2.05029,1.41742,1.26,11.7504,,OSFC,roquette25,0.0006034253193094863
20710,50720926,82.68512,0.11925,4800.0,0.340966,11.2431,,12.1442,,OSFC,roquette25,0.0008575458627398808
20711,138827649,82.68517,1.38081,5246.0,1.81015,2.28177,,11.7005,,OSFC,roquette25,0.0006063591674649454
20712,138828187,82.68825,2.10914,7120.51,1.12088,3.39074,1.58,10.7388,,OSFC,roquette25,
20713,50720031,82.6905,-1.17522,4326.0,0.323932,12.6302,,12.6699,,OSFC,roquette25,0.0011172171980554368
20714,138827881,82.69092,1.73003,4852.0,0.590823,15.8733,,10.2226,,OSFC,roquette25,0.0003189050284334999
20715,284157336,82.69204,11.24153,4535.44,0.117948,25.7923,,12.4677,,OSFC,roquette25,0.0011910618590213473
20716,50720993,82.69321,-0.00192,5985.02,3.06771,1.53116,1.1,10.8342,,OSFC,roquette25,0.0003847370216198548
20717,50721133,82.69333,-0.18944,4815.0,0.314236,11.0651,,12.2467,,OSFC,roquette25,0.0009484654011085447
20718,138855456,82.69562,4.07725,5951.67,2.68986,1.53172,1.09,11.1401,,OSFC,roquette25,
20719,50722425,82.69596,-1.93364,4727.62,0.495098,11.2743,,11.8868,,OSFC,roquette25,0.0006960196895856863
20720,138857211,82.69646,1.56431,4888.0,0.329774,12.1325,,11.9053,,OSFC,roquette25,0.0007337309340141318
20721,138856061,82.69908,3.22219,7571.0,1.53454,2.48006,1.76,10.5434,,OSFC,roquette25,
20722,50721717,82.70079,-0.92236,5124.0,1.67234,2.30052,,12.4746,,OSFC,roquette25,0.0012079007862017543
20723,138857810,82.70112,0.64478,5805.49,3.15201,1.37891,1.04,11.18,,OSFC,roquette25,0.00045752864758823175
20724,284156678,82.70258,11.87733,4412.18,0.0894798,32.4923,,12.8455,,OSFC,roquette25,0.002038919357420302
20725,138857304,82.70517,1.45108,4606.0,0.445565,8.2337,,12.4587,,OSFC,roquette25,0.0009661225566543613
20726,138855538,82.706,3.96461,4740.71,0.589963,9.6024,,11.3855,,OSFC,roquette25,
20727,50722895,82.70721,-2.61736,5426.75,,,,11.522,,OSFC,roquette25,0.0005626051980503477
20728,138856476,82.70925,2.63822,4713.0,1.6537,3.11526,,11.7865,,OSFC,roquette25,
20729,302672865,82.70925,12.60911,6382.35,2.33402,1.55859,1.28,12.8394,,OSFC,roquette25,
20730,138857180,82.71267,1.62119,7193.1,1.49729,2.28517,1.61,10.9336,,OSFC,roquette25,0.0016309374589619507
20731,138857447,82.71287,1.22517,6039.75,2.57264,1.58201,1.122,11.1283,,OSFC,roquette25,0.00043201063407397045
20732,284157572,82.7135,11.02161,5074.1,0.961834,3.47379,,12.4111,,OSFC,roquette25,0.0012101720816976025
20733,138857188,82.71896,1.61133,10019.0,2.4472,2.63021,2.57,8.7625,,OSFC,roquette25,0.0001816574727341036
20734,138856222,82.71896,2.99881,8106.0,1.03032,2.55949,1.97,11.1647,,OSFC,roquette25,
20735,138857742,82.71933,0.74794,6061.0,2.46757,1.43088,1.13,11.4726,,OSFC,roquette25,0.0005725940185167394
20736,138857794,82.7195,0.66675,4079.0,0.0561202,24.9574,,12.7852,,OSFC,roquette25,0.00123578711630018
20737,50723888,82.72054,-4.25464,7965.77,5.86728,2.49851,1.917,7.45037,,OSFC,roquette25,8.98591400334825e-05
20738,284158540,82.72404,10.16278,13564.0,3.66914,,,7.10581,,OSFC,roquette25,8.465269286585253e-05
20739,284157570,82.72471,11.02181,5146.72,0.135109,14.0211,,12.3154,,OSFC,roquette25,0.0012030222928863243
20740,138856633,82.72525,2.40622,6330.48,3.62408,1.44369,1.251,10.3977,,OSFC,roquette25,
20741,138855948,82.72846,3.39044,4891.21,0.356261,5.82884,,13.3339,,OSFC,roquette25,
20742,284158041,82.72887,10.6055,5818.19,,,,10.6606,,OSFC,roquette25,0.00037019997307763397
20743,50722815,82.72954,-2.48986,4599.84,0.562454,7.27448,,12.7427,,OSFC,roquette25,0.0011644922786412104
20744,50722341,82.73062,-1.80994,4978.0,1.06092,3.61785,,12.2633,,OSFC,roquette25,0.0008618164171143861
20745,50722769,82.73183,-2.40736,4692.0,0.580888,6.90714,,12.567,,OSFC,roquette25,0.0010126998775767532
20746,50722946,82.73304,-2.69889,10204.0,2.79595,1.83878,2.62,9.1978,,OSFC,roquette25,0.00016505291077266449
20747,50722586,82.73412,-2.13361,5081.0,1.5872,2.69959,,12.3675,,OSFC,roquette25,0.0009269756788390232
20748,302761044,82.73808,12.75433,6318.82,2.4615,0.751289,1.245,12.4183,,OSFC,roquette25,0.0011111066067746866
20749,284156910,82.73904,11.65872,4643.54,0.30521,11.5527,,12.7438,,OSFC,roquette25,0.0012907102960625638
20750,284158292,82.74179,10.38144,5009.26,0.386661,9.18013,,12.3834,,OSFC,roquette25,0.0009849701170086544
20751,138855698,82.74392,3.75239,7721.29,1.19833,2.6777,1.82,10.9834,,OSFC,roquette25,
20752,138857738,82.74429,0.75125,7613.0,0.894658,2.36651,1.77,11.8593,,OSFC,roquette25,0.0006256599214193859
20753,138856867,82.74492,2.07192,7179.0,1.39599,1.84041,1.6,11.5673,,OSFC,roquette25,
20754,50722824,82.74508,-2.501,4979.0,0.359863,8.96371,,12.7905,,OSFC,roquette25,0.0012619624843735605
20755,138857419,82.74583,1.28053,8194.0,2.16006,2.21474,2.01,9.8429,,OSFC,roquette25,0.0005443648968914139
20756,138856013,82.74633,3.28367,6773.0,2.39141,1.46225,1.45,11.0233,,OSFC,roquette25,
20757,302761728,82.74829,11.92581,5181.84,0.481697,6.85913,,12.3279,,OSFC,roquette25,0.0012400147505133713
20758,50722499,82.74933,-2.034,7756.84,3.16946,1.95623,1.83,9.9859,,OSFC,roquette25,0.0002618889544139108
20759,138857054,82.74967,1.81142,8692.0,1.41857,2.21091,2.18,10.6341,,OSFC,roquette25,
20760,138857455,82.75337,1.21308,4833.0,0.429989,9.82099,,11.8864,,OSFC,roquette25,0.0007023228490214695
20761,138857250,82.75446,1.51881,4805.0,0.292581,9.47593,,12.7728,,OSFC,roquette25,0.0012922098500259271
20762,284158690,82.75487,10.01611,4781.0,0.263057,10.9157,,13.0025,,OSFC,roquette25,0.0016400808436613235
20763,138858037,82.75525,0.31656,5630.0,2.00208,1.40272,1.0,12.3075,,OSFC,roquette25,0.0009366420887363391
20764,284157929,82.76046,10.70161,4390.0,0.14331,14.8061,,13.5445,,OSFC,roquette25,0.004238235147995609
20765,50721943,82.76258,-1.26475,6763.56,1.47597,2.3964,1.45,11.1696,,OSFC,roquette25,0.0004472155238552378
20766,50721700,82.76579,-0.89858,6576.67,3.89013,1.31171,1.367,10.2813,,OSFC,roquette25,0.0003197734694450338
20767,138857887,82.76654,0.53311,6385.0,2.49939,1.55638,1.28,11.0613,,OSFC,roquette25,0.000721505997255123
20768,138855908,82.76962,3.45239,7226.69,0.999444,2.88887,1.62,11.3449,,OSFC,roquette25,
20769,138856949,82.77154,1.95686,4951.94,0.195765,10.9182,,12.9811,,OSFC,roquette25,
20770,138855689,82.77162,3.76011,7067.55,1.0677,2.0229,1.56,12.0942,,OSFC,roquette25,
20771,200515760,82.7755,10.56222,4839.0,0.144576,18.8852,,12.4173,,OSFC,roquette25,0.0011064072701967576
20772,50722061,82.77683,-1.41839,5905.54,1.83628,2.17889,1.07,11.3161,,OSFC,roquette25,0.0004910322826953695
20773,50722314,82.77692,-1.77083,4684.0,0.998668,3.80885,,12.499,,OSFC,roquette25,0.0009308606706698308
20774,50720938,82.77708,0.09717,4579.0,0.156633,11.0007,,13.5319,,OSFC,roquette25,0.002643542715239991
20775,200515751,82.77871,10.54917,5139.94,0.328607,7.69773,,12.9343,,OSFC,roquette25,0.0016733258194547018
20776,138855923,82.78033,3.43031,5124.12,1.08606,3.77351,,11.8149,,OSFC,roquette25,
20777,138855412,82.78058,4.15844,6439.3,3.00657,1.97933,1.303,10.0638,,OSFC,roquette25,
20778,200515618,82.78187,10.38597,6466.52,3.27224,2.42326,1.32,9.5766,,OSFC,roquette25,0.00022157431938299443
20779,50722867,82.78362,-2.56689,5662.17,3.62461,1.36585,1.01,10.9027,,OSFC,roquette25,0.0003880446593147735
20780,200515335,82.78558,10.02472,5159.16,,,,12.5152,,OSFC,roquette25,0.0012581500424574399
20781,50721798,82.7865,-1.03964,6011.0,1.51789,2.31664,1.11,11.7401,,OSFC,roquette25,0.0006011199015090729
20782,200515281,82.78792,9.95283,4815.56,0.278077,9.30408,,13.1566,,OSFC,roquette25,0.0017419773238216973
20783,200516243,82.79129,11.07078,4982.21,0.367776,9.23868,,12.4178,,OSFC,roquette25,0.001130228333685035
