tic,age,prad,Mp,per,GAIA,ra,dec,plx,tmag,Bmag,e_Bmag,Vmag,e_Vmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,GAIAmag,e_GAIAmag,gaiabp,e_gaiabp,gaiarp,e_gaiarp,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,assoc,age_y,ref,teff,rstar,mstar,observed_fields,nobs,pl_period,pl_radius,delta,sigmaOptical,sigmaIR,npoints,ntransits,rec_prob,tr_prob,draw,T_retrieve_final,snr_v1,T_retrieve_v1,snr_v2,T_retrieve_v2
213961540,346.736850452531,3.674838393136524,59.85675704554985,26.5315223069822,2.0211494227194647e+18,294.496606892686,24.2172749560116,0.883057,14.3418,17.704,0.166,15.675,0.149,13.193,0.02,12.732,0.023,12.579,0.027,15.1582,0.000266,15.9029,0.002067,14.311,0.001103,12.486,0.047,12.648,0.051,11.895,0.405,8.548,,Theia4252,346.736850452531,Kounkel2020,5319.0,1.90933,0.92,[15],1,26.5315223069822,3.674838393136524,,0.023605333950762322,0.02084214789661287,,,0.0066314705124903,0.05239909162620838,,0,,0,,0
376952148,346.736850452531,1.0344186376028957,1.0298455476663235,6.569121120934764,2.018455722270078e+18,294.648938136496,22.5859895372214,0.857743,15.5957,18.311,0.064,16.492,0.572,14.427,0.027,14.064,0.028,13.981,0.052,16.4139,0.000749,17.1666,0.005985,15.5733,0.002762,,,,,,,,,Theia4252,346.736850452531,Kounkel2020,5415.0,1.09693,0.94,[15],1,6.569121120934764,1.0344186376028957,,0.050924701697870674,0.05375320019297253,,,0.0066314705124903,0.07580158159537621,,0,,0,,0
423556628,346.736850452531,2.032094867544569,15.813503454378186,13.063791566550616,2.0202095120559045e+18,294.930507948943,23.4480482782359,1.07477,16.3983,19.458,0.179,17.8929,0.0464,15.263,0.066,14.559,0.06,14.405,0.084,17.3017,0.000914,18.1751,0.010564,16.375,0.004797,,,,,,,,,Theia4252,346.736850452531,Kounkel2020,4597.0,0.763053,0.73,[15],1,13.063791566550616,2.032094867544569,0.0005934918069228618,0.05889906534821628,0.07465646692405986,92.30124319655691,3.444635485093083,0.0066314705124903,0.03627558344881783,0.8671765429606472,0,0.22885640656961817,0,,0
360181542,346.736850452531,3.0709064215653967,47.01769165085204,10.071901883774787,2.0199167670661028e+18,295.846594462875,22.78196296811,1.11937,15.2338,17.923,0.063,16.239,0.115,13.96,0.026,13.479,0.036,13.291,0.037,16.0583,0.001221,16.8259,0.00634,15.198,0.002983,13.38,0.052,13.79,0.097,12.208,,8.988,,Theia4252,346.736850452531,Kounkel2020,4800.0,1.08291,0.78,[15],1,10.071901883774787,3.0709064215653967,,0.03299001547570158,0.032630415366980525,,,0.0066314705124903,0.05989170216525017,,0,,0,,0
215936968,346.736850452531,1.2934213558732162,2.348328525661615,12.700077259746454,2.0204141243005312e+18,295.210084187483,24.363968434715,0.837456,16.0839,19.431,0.168,17.9241,0.0468,14.716,0.036,14.17,0.048,13.961,0.065,17.1404,0.000683,18.1975,0.012876,16.1141,0.002212,,,,,,,,,Theia4252,346.736850452531,Kounkel2020,4889.0,1.35043,0.8,[15],1,12.700077259746454,1.2934213558732162,,0.059817493457532664,0.07016206086623017,,,0.0066314705124903,0.06345287779587394,,0,,0,,0
360049925,346.736850452531,3.549743072627926,5.454027626975012,19.713658186624016,2.0199038434963136e+18,295.73327701523,22.5597275409983,0.549163,15.5121,18.953,0.168,16.722,1.133,14.062,0.035,13.499,0.044,13.278,0.046,16.5447,0.000632,17.5567,0.006689,15.5399,0.002399,12.723,0.034,12.962,0.04,10.403,0.108,7.806,0.187,Theia4252,346.736850452531,Kounkel2020,5583.0,2.35727,0.99,[15],1,19.713658186624016,3.549743072627926,,0.04417797199193388,0.04588983797184281,,,0.0066314705124903,0.07695430733292905,,0,,0,,0
214582186,346.736850452531,1.3970749447063298,3.1731796090429376,5.855277423051457,2.0212404416729423e+18,294.652236202289,24.823478143628,0.940963,13.5677,14.751,0.074,14.494,0.137,12.419,0.039,11.893,0.039,11.782,0.033,14.3825,0.000243,15.128,0.001177,13.5424,0.00101,11.666,0.038,11.771,0.042,11.921,,8.031,,Theia4252,346.736850452531,Kounkel2020,5488.0,2.51347,0.96,[15],1,5.855277423051457,1.3970749447063298,,0.02014866276941642,0.016832266137728483,,,0.0066314705124903,0.18622234635510554,,0,,0,,0
213970605,346.736850452531,1.3441951103561405,2.726234924581174,29.632831715718822,2.021041773671306e+18,294.469896846896,24.0453459803003,1.05394,16.278,19.644,0.174,17.9527,0.0465,14.828,0.056,14.165,0.063,14.144,0.083,17.2656,0.000774,18.1806,0.010173,16.2342,0.005032,13.704,0.047,14.389,0.072,12.395,,9.017,,Theia4252,346.736850452531,Kounkel2020,4896.0,0.89388,0.8,[15],1,,,,0.9855798501231509,1.2117632683470727,,,0.0066314705124903,,,0,,0,,0
214581918,346.736850452531,6.965206606666751,14.220724708976167,6.969496343764967,2.0211387024796063e+18,294.637931217305,24.2321532445271,0.680259,13.2495,15.643,0.064,14.302,0.103,12.182,0.022,11.909,0.022,11.755,0.02,13.9881,0.000305,14.6379,0.001557,13.2051,0.001119,11.613,0.026,11.671,0.029,11.669,,8.202,0.369,Theia4252,346.736850452531,Kounkel2020,6160.0,3.39455,1.17,[15],1,6.969496343764967,6.965206606666751,,0.012419726265199384,0.010224636194074039,,,0.0066314705124903,0.20963613472193895,,0,,0,,0
1854011532,346.736850452531,3.9937615494551015,14.904160763773303,99.94653011614444,2.020278265897711e+18,294.608122819127,23.6928202698752,0.924765,14.1857,,,15.1769,0.0459,,,,,,,14.8575,0.00032,15.4219,0.002807,14.1215,0.002156,,,,,,,,,Theia4252,346.736850452531,Kounkel2020,6197.0,1.48749,1.19,[15],1,,,,0.020892876327947753,0.018193030155312286,,,0.0066314705124903,,,0,,0,,0
361209214,346.736850452531,1.780753409215705,8.722288725894185,79.98473685891192,1.827674065268014e+18,296.272260973542,22.0768205351692,0.748975,14.6622,17.051,0.066,15.757,0.206,13.543,0.026,13.196,0.032,12.977,0.035,15.426,0.000398,16.1081,0.00357,14.6217,0.001874,13.015,0.043,13.317,0.092,11.224,,9.108,,Theia4252,346.736850452531,Kounkel2020,6471.0,1.65894,1.32,[15],1,79.98473685891192,1.780753409215705,,0.03529808989332091,0.03223318467091311,,,0.0066314705124903,0.01934259649567016,,0,,0,,0
386463742,346.736850452531,2.536296931750653,4.211108534536211,32.4927018215061,1.8278970943391647e+18,296.78058542487,23.2436335899507,0.651244,14.9733,17.338,0.077,15.897,0.206,13.91,0.046,13.514,0.041,13.376,0.054,15.7099,0.00048,16.3601,0.004403,14.9312,0.002144,,,,,,,,,Theia4252,346.736850452531,Kounkel2020,5630.0,1.66223,1.0,[15],1,32.4927018215061,2.536296931750653,,0.03141586435064126,0.029862345954167372,,,0.0066314705124903,0.038759727640977355,,0,,0,,0
362692151,346.736850452531,2.3393001194036755,31.000590246584025,17.645053026532224,1.827715846711656e+18,295.667216333007,22.1554267838801,1.09556,14.3498,16.614,0.07,15.454,0.115,13.328,0.034,12.962,0.053,12.841,0.059,15.0311,0.000292,15.6176,0.002567,14.2985,0.001157,,,,,,,,,Theia4252,346.736850452531,Kounkel2020,5605.0,1.23448,0.99,[15],1,17.645053026532224,2.3393001194036755,,0.022793283555312217,0.020140323983137826,,,0.0066314705124903,0.043391416927179315,,0,,0,,0
361307358,346.736850452531,2.5433497057268104,11.062019424266673,52.81164539130442,2.020016405998888e+18,296.307314511866,22.9626598565369,0.723186,16.4783,19.172,0.082,17.7317,0.0463,15.531,0.055,14.947,0.08,14.921,0.109,17.2781,0.000907,18.0106,0.011138,16.4437,0.003647,,,,,,,,,Theia4252,346.736850452531,Kounkel2020,5048.0,0.882142,0.84,[15],1,52.81164539130442,2.5433497057268104,,0.06356158641852609,0.08225595356515954,,,0.0066314705124903,0.015770268568673758,,0,,0,,0
378427415,346.736850452531,2.161761231191816,11.068564135660695,55.89873140955428,1.826188178380719e+18,295.402042981126,21.689655154668,0.947324,16.1588,,,17.7951,0.0462,14.851,0.074,14.196,0.047,13.988,0.083,17.1284,0.000773,18.0867,0.00752,16.1705,0.00394,,,,,,,,,Theia4252,346.736850452531,Kounkel2020,4796.0,1.03148,0.77,[15],1,55.89873140955428,2.161761231191816,,0.059567715634481995,0.07112765676022803,,,0.0066314705124903,0.01827718968744043,,0,,0,,0
360751533,346.736850452531,1.2141088291356628,1.8464115013641544,68.58882397173494,2.020021942225896e+18,296.127355779503,23.0698813017085,0.934351,15.2769,18.135,0.068,16.297,1.133,14.095,0.036,13.617,0.05,13.45,0.049,16.0906,0.000524,16.8386,0.006443,15.2506,0.001921,,,,,,,,,Theia4252,346.736850452531,Kounkel2020,5249.0,1.18083,0.9,[15],1,68.58882397173494,1.2141088291356628,,0.036028393345813474,0.035891067169990944,,,0.0066314705124903,0.017330767178669475,,0,,0,,0
376828857,346.736850452531,1.428218157144998,3.46435613371662,13.582989309735252,2.021035279680619e+18,294.486553431541,23.8986621912672,1.33371,14.8152,18.692,0.163,16.622,0.15,13.463,,13.092,0.032,12.828,,15.7082,0.000424,16.5494,0.00259,14.8005,0.001362,12.807,0.072,13.026,0.063,11.642,,8.92,,Theia4252,346.736850452531,Kounkel2020,5131.0,1.16995,0.86,[15],1,13.582989309735252,1.428218157144998,,0.02564105372781368,0.02385816183823077,,,0.0066314705124903,0.051311856650419756,,0,,0,,0
361884826,346.736850452531,1.242660363927223,2.0155526027036927,10.862450332501291,1.827837823788888e+18,296.556631244465,22.581374795453,0.991148,15.9076,18.848,0.073,17.2706,0.046,14.722,0.045,14.208,0.057,14.136,0.06,16.761,0.000794,17.5609,0.006336,15.8952,0.002856,,,,,,,,,Theia4252,346.736850452531,Kounkel2020,5297.0,0.879323,0.91,[15],1,,,,0.08380013536559588,0.09440666244269581,,,0.0066314705124903,,,0,,0,,0
391863563,346.736850452531,2.5260861447264,16.015146367339202,23.52798360934717,1.8275918768001208e+18,297.572647326373,22.2543440486598,0.555526,15.4758,17.6,0.079,16.6721,0.046,14.398,0.049,13.986,0.063,13.793,0.057,16.2513,0.000503,16.9373,0.005221,15.4313,0.002681,,,,,,,,,Theia4252,346.736850452531,Kounkel2020,6177.0,1.56412,1.18,[15],1,,,,0.0367289189087352,0.0378945876914175,,,0.0066314705124903,,,0,,0,,0
391270043,346.736850452531,5.5613311455142975,12.2838996538738,17.121764051794738,1.8282019682986552e+18,297.166778837983,22.9243200426913,0.816765,16.0757,18.671,0.075,17.1943,0.046,15.04,0.045,14.646,0.076,14.594,0.099,16.8116,0.000729,17.4521,0.006766,16.0199,0.003738,,,,,,,,,Theia4252,346.736850452531,Kounkel2020,5313.0,0.830769,0.91,[15],1,,,,0.05146248137941022,0.06024583106637703,,,0.0066314705124903,,,0,,0,,0
42557384,346.736850452531,2.44483945609184,8.682591074044822,86.15736947842113,3.1046171142145004e+18,96.5171012508149,-4.25478230146303,0.416762,15.0225,16.529,0.082,15.609,0.046,14.281,0.026,13.916,0.031,13.912,0.057,15.5244,0.000727,15.9226,0.003684,14.9606,0.00234,13.814,0.027,13.842,0.037,12.691,,9.275,,Theia4256,346.736850452531,Kounkel2020,5972.0,1.71851,1.1,[4],1,,,,0.029479794684433683,0.028220727335518406,,,0.0066314705124903,,,0,,0,,0
42238644,346.736850452531,1.0985638893414649,1.277269493028998,4.732419652938589,3.116758402643064e+18,96.1725997039642,-3.30068915348994,0.443997,14.2792,15.302,0.04,14.763,0.115,13.68,0.023,13.408,0.033,13.367,0.036,14.6831,0.000551,14.9838,0.003447,14.2091,0.001745,13.245,0.025,13.274,0.03,12.334,0.364,8.903,,Theia4256,346.736850452531,Kounkel2020,6625.0,1.93515,1.39,[4],1,,,,0.023300666773756386,0.020455169136519583,,,0.0066314705124903,,,0,,0,,0
42567328,346.736850452531,2.945093160784545,10.264116064654964,34.26920808646805,3.1173721706501366e+18,96.6369040899775,-2.5914048100731,0.491695,14.5306,15.959,0.079,15.206,0.343,13.754,0.024,13.442,0.026,13.307,0.037,15.0448,0.000671,15.4496,0.002582,14.4628,0.002136,13.31,0.025,13.347,0.028,12.813,,8.767,,Theia4256,346.736850452531,Kounkel2020,6062.0,1.87043,1.13,[4],1,,,,0.05928822661028856,0.05334943919409179,,,0.0066314705124903,,,0,,0,,0
42763093,346.736850452531,2.262724721761287,13.578552192741832,57.81052082066908,3.116683223536222e+18,96.8961717155976,-3.4962136824394,0.330311,15.9172,17.472,0.052,16.679,0.343,15.02,0.037,14.654,0.058,14.558,0.075,16.471,0.00091,16.9194,0.007596,15.8544,0.003278,14.586,0.031,14.542,0.051,12.753,,9.007,,Theia4256,346.736850452531,Kounkel2020,5960.0,1.50944,1.09,[4],1,57.81052082066908,2.262724721761287,,0.0829083482455408,0.0936014372962698,,,0.0066314705124903,0.023292490005267105,,0,,0,,0
42890836,346.736850452531,8.71458691934785,2.0839325696688884,21.195679204365444,3.10464401788981e+18,97.1459041211347,-3.9578605981872,0.282623,16.6502,17.889,0.068,17.2666,0.0461,15.92,0.057,15.567,0.098,15.419,0.181,17.1085,0.001191,17.469,0.012809,16.588,0.003803,15.82,0.046,15.958,0.142,12.911,,9.218,,Theia4256,346.736850452531,Kounkel2020,6545.0,1.0367,1.35,[4],1,21.195679204365444,8.71458691934785,,0.07461167895921342,0.10107862477977704,,,0.0066314705124903,0.029079734317769754,,0,,0,,0
42558138,346.736850452531,1.102942684303588,1.2957966108639274,45.90584161879503,3.104448957654096e+18,96.5003946216045,-4.66168715117075,0.526453,15.7176,17.186,0.106,16.247,0.104,14.852,0.039,14.417,0.031,14.349,0.074,16.2867,0.000927,16.7495,0.005122,15.653,0.004558,14.134,0.028,14.207,0.041,12.818,,9.028,,Theia4256,346.736850452531,Kounkel2020,5622.0,1.13862,1.0,[4],1,,,,0.04126903536719062,0.044640359643670934,,,0.0066314705124903,,,0,,0,,0
42761678,346.736850452531,2.539238176575804,8.53777246546481,3.748291295186821,3.104612819247043e+18,96.8211080684,-4.15502029871236,0.364551,14.4061,15.554,0.107,14.825,0.057,13.779,0.028,13.569,0.03,13.485,0.03,14.8386,0.000456,15.1741,0.000997,14.3433,0.002385,13.452,0.024,13.417,0.03,12.362,,9.234,,Theia4256,346.736850452531,Kounkel2020,6591.0,2.28322,1.37,[4],1,,,,0.02446652520103973,0.021736391215724408,,,0.0066314705124903,,,0,,0,,0
42999503,346.736850452531,2.2524800056459737,1.2124280167186627,31.96753312169504,3.1171761440469064e+18,97.1732315888926,-2.61845516643203,0.333453,15.9533,17.554,0.0,16.703,1.133,15.065,0.051,14.732,0.067,14.686,0.1,16.5163,0.001102,16.9729,0.007788,15.8867,0.006218,14.434,0.029,14.477,0.052,12.985,,9.114,,Theia4256,346.736850452531,Kounkel2020,6367.0,1.47024,1.27,[4],1,31.96753312169504,2.2524800056459737,,0.05159583098388508,0.058723382563080816,,,0.0066314705124903,0.03200327292394507,,0,,0,,0
168053329,346.736850452531,2.065992594625032,17.0786852280065,29.260351973545152,3.105086777477934e+18,97.817720722878,-3.06708520090809,0.795564,15.757,17.023,0.117,16.721,1.133,14.855,0.041,14.395,0.058,14.347,0.09,16.3667,0.001027,16.8746,0.007634,15.6984,0.005742,14.315,0.028,14.292,0.046,12.433,,8.719,,Theia4256,346.736850452531,Kounkel2020,5719.0,0.794905,1.02,[4],1,29.260351973545152,2.065992594625032,,0.04343571689220759,0.047370014261442536,,,0.0066314705124903,0.0197458405048825,,0,,0,,0
43083258,346.736850452531,17.127604315403815,2.021597338382807,25.178458235264984,3.105022284250288e+18,97.3065276827712,-3.80775876638194,0.267616,14.698,16.877,0.042,15.638,0.16,13.813,0.023,13.542,0.03,13.41,0.03,15.2757,0.0005,15.7472,0.002762,14.6331,0.001232,13.3,0.025,13.299,0.028,12.259,0.308,9.248,,Theia4256,346.736850452531,Kounkel2020,6234.0,3.24956,1.21,[4],1,25.178458235264984,17.127604315403815,,0.02781850354254879,0.025510669627581358,,,0.0066314705124903,0.08428626938291497,,0,,0,,0
36988529,346.736850452531,3.0098342324924,6.488746039029196,5.807482165241301,3.105005791575347e+18,97.9743748748937,-3.62035780050423,0.355371,15.3779,16.913,0.107,16.336,1.133,14.52,0.033,14.113,0.04,14.123,0.069,15.9416,0.000989,16.4049,0.00542,15.3161,0.0028,13.795,0.027,13.759,0.039,12.531,,8.468,,Theia4256,346.736850452531,Kounkel2020,6452.0,1.81305,1.31,[4],1,,,,0.036997650355725165,0.037502457330619715,,,0.0066314705124903,,,0,,0,,0
43246390,346.736850452531,0.9259009050296716,0.7007405744762571,52.09518977128882,3.105062485143696e+18,97.6457356016988,-3.38613893526841,0.572496,14.9942,17.061,0.048,15.823,0.046,14.091,0.032,13.705,0.025,13.59,0.039,15.5986,0.000805,16.0939,0.00415,14.9283,0.003468,13.508,0.025,13.502,0.033,12.356,,9.161,,Theia4256,346.736850452531,Kounkel2020,5782.0,1.52493,1.04,[4],1,52.09518977128882,0.9259009050296716,,0.030387441647119012,0.028970895665928614,,,0.0066314705124903,0.025620476120898635,,0,,0,,0
167975108,346.736850452531,1.7383836265173884,1.6073616310913903,38.14830351276797,3.105005276179992e+18,97.8804022193683,-3.60899766286661,0.540065,16.3284,18.111,0.122,17.218,0.0465,15.431,0.053,15.066,0.099,15.118,0.162,16.9458,0.001591,17.478,0.016526,16.2853,0.004728,,,,,,,,,Theia4256,346.736850452531,Kounkel2020,5577.0,0.915787,0.98,[4],1,38.14830351276797,1.7383836265173884,,0.056637482381021356,0.07052205950208923,,,0.0066314705124903,0.019317419600059962,,0,,0,,0
37085542,346.736850452531,1.8108269603434397,9.388678046317304,6.669247632557404,3.104986550122586e+18,98.099240066919,-3.80673379531437,0.684134,16.1024,18.288,0.055,17.0516,0.0462,15.156,0.041,14.685,0.049,14.703,0.103,16.751,0.001319,17.2974,0.00796,16.0387,0.009722,,,,,,,,,Theia4256,346.736850452531,Kounkel2020,5321.0,0.863138,0.92,[4],1,,,,0.05381629310545929,0.06339955681099958,,,0.0066314705124903,,,0,,0,,0
42893270,346.736850452531,2.577933954142512,4.040560711805028,27.51053404325914,3.1171604459421286e+18,97.0960653686755,-2.89230080418085,0.469527,14.6791,15.913,0.07,15.147,0.057,13.795,0.03,13.572,0.035,13.463,0.037,15.1568,0.001761,15.4362,0.010155,14.5159,0.006743,13.399,0.024,13.416,0.029,12.596,,8.79,0.333,Theia4256,346.736850452531,Kounkel2020,6578.0,1.70658,1.37,[4],1,27.51053404325914,2.577933954142512,,0.029157137283300206,0.026678312108258696,,,0.0066314705124903,0.04003445607929681,,0,,0,,0
42567567,346.736850452531,1.2322095415388992,1.9522000552101464,5.402456807800446,3.1173783854652564e+18,96.6628653339228,-2.47400383212151,0.308468,16.0499,16.85,0.072,16.9375,0.046,15.112,0.062,14.731,0.086,14.877,0.115,16.6665,0.001087,17.1818,0.006597,15.9919,0.006068,14.122,0.027,14.234,0.047,12.778,,8.918,,Theia4256,346.736850452531,Kounkel2020,5748.0,1.66845,1.03,[4],1,5.402456807800446,1.2322095415388992,,0.0706008688292168,0.08215321705537577,,,0.0066314705124903,0.12740507748355245,,0,,0,,0
43002101,346.736850452531,2.2360078423796934,2.481591321919871,88.01637218043501,3.104650340081106e+18,97.1737718149692,-3.82504080078724,0.406516,14.2589,16.111,0.049,14.64,0.08,13.434,0.034,13.213,0.03,13.112,0.03,14.7248,0.001219,14.987,0.014206,14.089,0.013265,12.779,0.024,12.787,0.028,12.162,0.285,9.272,0.529,Theia4256,346.736850452531,Kounkel2020,6649.0,2.31786,1.4,[4],1,88.01637218043501,2.2360078423796934,,0.027124436003318073,0.023768904022536546,,,0.0066314705124903,0.024862742387222414,,0,,0,,0
43083599,346.736850452531,1.4212336197457598,3.397154578431529,6.37599492189434,3.1050289500385684e+18,97.3389361124923,-3.65632141843268,0.29495,15.5094,17.193,0.21,16.019,1.133,14.641,0.033,14.286,0.036,14.253,0.059,16.0728,0.000717,16.5312,0.00533,15.4472,0.002944,14.155,0.026,14.201,0.04,12.325,,9.213,,Theia4256,346.736850452531,Kounkel2020,5914.0,2.04671,1.08,[4],1,,,,0.037700874325497326,0.03914187637261942,,,0.0066314705124903,,,0,,0,,0
42644229,346.736850452531,2.304560559004247,3.984894027279212,40.07628940277379,3.117124849253468e+18,96.7445944877761,-3.22887058457753,0.450028,15.988,18.584,0.046,16.607,1.133,14.871,0.029,14.316,0.033,14.249,0.065,16.6755,0.005461,17.2773,0.017229,15.9286,0.014027,14.192,0.031,14.18,0.042,13.015,,9.153,,Theia4256,346.736850452531,Kounkel2020,4938.0,1.49389,0.81,[4],1,40.07628940277379,2.304560559004247,,0.04895750432708717,0.056160916610601394,,,0.0066314705124903,0.03249217335480797,,0,,0,,0
42830327,346.736850452531,1.2185100797376316,1.8716829274099585,56.113910808442085,3.10455996966889e+18,96.9668286956818,-4.32927093645805,0.487009,16.2317,17.745,0.057,17.0522,0.046,15.448,0.044,15.035,0.079,15.043,0.13,16.8111,0.001107,17.2981,0.006056,16.1817,0.004575,14.86,0.031,14.971,0.063,12.379,,9.259,,Theia4256,346.736850452531,Kounkel2020,5698.0,0.978942,1.01,[4],1,56.113910808442085,1.2185100797376316,,0.05462033617779515,0.06638915659358244,,,0.0066314705124903,0.015805793218417102,,0,,0,,0
42466583,346.736850452531,3.0906855668560897,6.382038000026069,7.161466838824568,3.1167473044479007e+18,96.4940148996624,-3.36681199661707,0.264614,15.3151,17.111,0.048,15.906,0.046,14.433,0.032,14.204,0.052,14.048,0.054,15.8403,0.000813,16.2586,0.003025,15.2498,0.002522,14.02,0.028,14.065,0.043,12.691,0.529,8.955,,Theia4256,346.736850452531,Kounkel2020,6110.0,2.29862,1.15,[4],1,7.161466838824568,3.0906855668560897,,0.032646974089724924,0.03273347401346732,,,0.0066314705124903,0.14021034611453717,,0,,0,,0
42764261,346.736850452531,4.821662569761692,8.986168367379898,28.17006696281595,3.117136699064883e+18,96.8635229380889,-2.98138176033563,0.406943,15.4856,15.496,0.059,16.149,0.263,14.709,0.047,14.396,0.071,14.404,0.077,15.9854,0.000989,16.3782,0.006099,15.4185,0.004318,14.091,0.028,14.101,0.043,12.278,,9.261,,Theia4256,346.736850452531,Kounkel2020,6276.0,1.39953,1.23,[4],1,28.17006696281595,4.821662569761692,,0.037938415222338435,0.03921366781587401,,,0.0066314705124903,0.03349927485762863,,0,,0,,0
42167844,346.736850452531,1.1603280790034027,1.5598550030119889,10.7142367569433,3.116954837268152e+18,95.8926364564229,-3.07768087097895,0.371351,15.3499,16.475,0.051,16.067,0.366,14.588,0.037,14.191,0.057,14.06,0.061,15.87,0.000748,16.2873,0.004649,15.289,0.003727,14.051,0.03,14.006,0.041,12.559,,8.773,,Theia4256,346.736850452531,Kounkel2020,5772.0,1.709,1.03,[4],1,,,,0.024824643466330017,0.025040227501443066,,,0.0066314705124903,,,0,,0,,0
